Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
IND,2014-01-01,2014-12-31,100,'356,India,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2014,2014,Int$/cap,6080,X,
IND,2015-01-01,2015-12-31,100,'356,India,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2015,2015,Int$/cap,6488,X,
IND,2016-01-01,2016-12-31,100,'356,India,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2016,2016,Int$/cap,6941,X,
IND,2017-01-01,2017-12-31,100,'356,India,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2017,2017,Int$/cap,7327,X,
IND,2018-01-01,2018-12-31,100,'356,India,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2018,2018,Int$/cap,7714,X,
IND,2019-01-01,2019-12-31,100,'356,India,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2019,2019,Int$/cap,7930,X,
IND,2020-01-01,2020-12-31,100,'356,India,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2020,2020,Int$/cap,7400,X,
IND,2021-01-01,2021-12-31,100,'356,India,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2021,2021,Int$/cap,8050,X,
IND,2022-01-01,2022-12-31,100,'356,India,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2022,2022,Int$/cap,8594,X,
IND,2023-01-01,2023-12-31,100,'356,India,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2023,2023,Int$/cap,9302,X,
IND,2024-01-01,2024-12-31,100,'356,India,22013,"Gross domestic product per capita, PPP, (constant 2021 international $)",6126,Value,2024,2024,Int$/cap,9817,X,
IND,2000-01-01,2002-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20002002,2002,%,18.1,E,
IND,2001-01-01,2003-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20012003,2003,%,19.7,E,
IND,2002-01-01,2004-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20022004,2004,%,21.2,E,
IND,2003-01-01,2005-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20032005,2005,%,21.7,E,
IND,2004-01-01,2006-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20042006,2006,%,21.1,E,
IND,2005-01-01,2007-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20052007,2007,%,18.9,E,
IND,2006-01-01,2008-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20062008,2008,%,16.6,E,
IND,2007-01-01,2009-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20072009,2009,%,15.3,E,
IND,2008-01-01,2010-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20082010,2010,%,15,E,
IND,2009-01-01,2011-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20092011,2011,%,14.6,E,
IND,2010-01-01,2012-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20102012,2012,%,14.2,E,
IND,2011-01-01,2013-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20112013,2013,%,13.4,E,
IND,2012-01-01,2014-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20122014,2014,%,12.8,E,
IND,2013-01-01,2015-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20132015,2015,%,12.6,E,
IND,2014-01-01,2016-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20142016,2016,%,12.1,E,
IND,2015-01-01,2017-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20152017,2017,%,11.6,E,
IND,2016-01-01,2018-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20162018,2018,%,10.6,E,
IND,2017-01-01,2019-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20172019,2019,%,10.5,E,
IND,2018-01-01,2020-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20182020,2020,%,11.8,E,
IND,2019-01-01,2021-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20192021,2021,%,13.4,E,
IND,2020-01-01,2022-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20202022,2022,%,14.3,E,
IND,2021-01-01,2023-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20212023,2023,%,13.5,E,
IND,2022-01-01,2024-12-31,100,'356,India,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20222024,2024,%,12,E,
IND,2000-01-01,2002-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20002002,2002,million No,194.9,E,
IND,2001-01-01,2003-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20012003,2003,million No,216.3,E,
IND,2002-01-01,2004-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20022004,2004,million No,236.8,E,
IND,2003-01-01,2005-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20032005,2005,million No,247,E,
IND,2004-01-01,2006-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20042006,2006,million No,243.9,E,
IND,2005-01-01,2007-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20052007,2007,million No,222.2,E,
IND,2006-01-01,2008-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20062008,2008,million No,197.2,E,
IND,2007-01-01,2009-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20072009,2009,million No,185.1,E,
IND,2008-01-01,2010-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20082010,2010,million No,184.3,E,
IND,2009-01-01,2011-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20092011,2011,million No,181.2,E,
IND,2010-01-01,2012-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20102012,2012,million No,178.5,E,
IND,2011-01-01,2013-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20112013,2013,million No,171,E,
IND,2012-01-01,2014-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20122014,2014,million No,166.4,E,
IND,2013-01-01,2015-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20132015,2015,million No,165,E,
IND,2014-01-01,2016-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20142016,2016,million No,161.2,E,
IND,2015-01-01,2017-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20152017,2017,million No,155.7,E,
IND,2016-01-01,2018-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20162018,2018,million No,143.9,E,
IND,2017-01-01,2019-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20172019,2019,million No,144.7,E,
IND,2018-01-01,2020-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20182020,2020,million No,164.5,E,
IND,2019-01-01,2021-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20192021,2021,million No,188.4,E,
IND,2020-01-01,2022-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20202022,2022,million No,201.9,E,
IND,2021-01-01,2023-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20212023,2023,million No,192,E,
IND,2022-01-01,2024-12-31,100,'356,India,210011,Number of people undernourished (million) (3-year average),6132,Value,20222024,2024,million No,172.1,E,
IND,2014-01-01,2016-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20142016,2016,%,,Q,
IND,2015-01-01,2017-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20152017,2017,%,,Q,
IND,2016-01-01,2018-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20162018,2018,%,,Q,
IND,2017-01-01,2019-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20172019,2019,%,,Q,
IND,2018-01-01,2020-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20182020,2020,%,,Q,
IND,2019-01-01,2021-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20192021,2021,%,,Q,
IND,2020-01-01,2022-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20202022,2022,%,,Q,
IND,2021-01-01,2023-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20212023,2023,%,,Q,
IND,2022-01-01,2024-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),6121,Value,20222024,2024,%,,Q,
IND,2014-01-01,2016-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2016,%,,Q,
IND,2015-01-01,2017-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2017,%,,Q,
IND,2016-01-01,2018-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2018,%,,Q,
IND,2017-01-01,2019-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2019,%,,Q,
IND,2018-01-01,2020-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2020,%,,Q,
IND,2019-01-01,2021-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2021,%,,Q,
IND,2020-01-01,2022-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2022,%,,Q,
IND,2021-01-01,2023-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2023,%,,Q,
IND,2022-01-01,2024-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61211,Confidence interval: Lower bound,20222024,2024,%,,Q,
IND,2014-01-01,2016-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2016,%,,Q,
IND,2015-01-01,2017-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20152017,2017,%,,Q,
IND,2016-01-01,2018-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20162018,2018,%,,Q,
IND,2017-01-01,2019-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20172019,2019,%,,Q,
IND,2018-01-01,2020-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20182020,2020,%,,Q,
IND,2019-01-01,2021-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20192021,2021,%,,Q,
IND,2020-01-01,2022-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20202022,2022,%,,Q,
IND,2021-01-01,2023-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20212023,2023,%,,Q,
IND,2022-01-01,2024-12-31,100,'356,India,210401,Prevalence of severe food insecurity in the total population (percent) (3-year average),61212,Confidence interval: Upper bound,20222024,2024,%,,Q,
IND,2014-01-01,2016-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20142016,2016,%,,Q,
IND,2015-01-01,2017-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20152017,2017,%,,Q,
IND,2016-01-01,2018-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20162018,2018,%,,Q,
IND,2017-01-01,2019-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20172019,2019,%,,Q,
IND,2018-01-01,2020-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20182020,2020,%,,Q,
IND,2019-01-01,2021-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20192021,2021,%,,Q,
IND,2020-01-01,2022-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20202022,2022,%,,Q,
IND,2021-01-01,2023-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20212023,2023,%,,Q,
IND,2022-01-01,2024-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),6121,Value,20222024,2024,%,,Q,
IND,2014-01-01,2016-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20142016,2016,%,,Q,
IND,2015-01-01,2017-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20152017,2017,%,,Q,
IND,2016-01-01,2018-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20162018,2018,%,,Q,
IND,2017-01-01,2019-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20172019,2019,%,,Q,
IND,2018-01-01,2020-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20182020,2020,%,,Q,
IND,2019-01-01,2021-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20192021,2021,%,,Q,
IND,2020-01-01,2022-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20202022,2022,%,,Q,
IND,2021-01-01,2023-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20212023,2023,%,,Q,
IND,2022-01-01,2024-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61211,Confidence interval: Lower bound,20222024,2024,%,,Q,
IND,2014-01-01,2016-12-31,100,'356,India,210401M,Prevalence of severe food insecurity in the male adult population (percent) (3-year average),61212,Confidence interval: Upper bound,20142016,2016,%,,Q,
